Item name,SKU,Category,Items sold,Gross sales,Items refunded,Refunds,Discounts,Net sales,Cost of goods,Gross profit,Margin,Taxes
SATA CABLE,10079,computer parts,433.000,9186.00,0.000,0.00,39.54,9146.46,7305.61,1840.85,20.13%,98.08
SEAGATE 500G HDD FURBISHED (9VMA5G0Z),11185,Ssd & storage,1.000,550.00,0.000,0.00,0.00,550.00,350.00,200.00,36.36%,0.00
SEAGATE 500G HDD FURBISHED (DISCOUNT),10105,Ssd & storage,5.000,2850.00,0.000,0.00,0.00,2850.00,0.00,2850.00,100.00%,0.00
SEAGATE 500G HDD FURBISHED (S2AS8N9P),11186,Ssd & storage,1.000,550.00,0.000,0.00,0.00,550.00,350.00,200.00,36.36%,0.00
SEAGATE 500G HDD FURBISHED (S2AXTS4E),10289,Ssd & storage,1.000,550.00,0.000,0.00,0.00,550.00,0.00,550.00,100.00%,0.00
SEAGATE 500G HDD FURBISHED (S3T2JDRN),11187,Ssd & storage,2.000,1100.00,0.000,0.00,0.00,1100.00,700.00,400.00,36.36%,0.00
SEAGATE 500G HDD FURBISHED (W2A1HQGP),11244,Ssd & storage,1.000,550.00,0.000,0.00,0.00,550.00,0.00,550.00,100.00%,0.00
SEAGATE 500G HDD FURBISHED (W2A8BZZ1),11246,Ssd & storage,2.000,1100.00,0.000,0.00,0.00,1100.00,0.00,1100.00,100.00%,0.00
SEAGATE 500G HDD FURBISHED (W2AH3KN4),10341,Ssd & storage,1.000,550.00,0.000,0.00,0.00,550.00,0.00,550.00,100.00%,0.00
SEAGATE 500G HDD FURBISHED (W2AHP0BP),11239,Ssd & storage,1.000,550.00,0.000,0.00,0.00,550.00,0.00,550.00,100.00%,0.00
SEAGATE 500G HDD FURBISHED (W2AR7WQX),11096,Ssd & storage,3.000,1650.00,0.000,0.00,0.00,1650.00,700.00,950.00,57.58%,0.00
SEAGATE 500G HDD FURBISHED (W3T1NLQY),11183,Ssd & storage,2.000,1100.00,0.000,0.00,0.00,1100.00,700.00,400.00,36.36%,0.00
SEAGATE 500G HDD FURBISHED (W4Y2HE0R),11181,Ssd & storage,1.000,550.00,0.000,0.00,0.00,550.00,350.00,200.00,36.36%,0.00
SEAGATE 500G HDD FURBISHED (W530FAJR),11095,Ssd & storage,2.000,1100.00,0.000,0.00,0.00,1100.00,350.00,750.00,68.18%,0.00
SEAGATE 500G HDD FURBISHED (Z2A1295M),11242,Ssd & storage,1.000,550.00,0.000,0.00,0.00,550.00,0.00,550.00,100.00%,0.00
SEAGATE 500G HDD FURBISHED (Z3T1Y7YQ),11182,Ssd & storage,2.000,1100.00,0.000,0.00,0.00,1100.00,700.00,400.00,36.36%,0.00
SEAGATE 500G HDD FURBISHED (Z3T1YSMC),10013,Ssd & storage,1.000,550.00,0.000,0.00,0.00,550.00,0.00,550.00,100.00%,0.00
SEAGATE 500G HDD FURBISHED (Z3T44XLX),11235,Ssd & storage,2.000,1600.00,0.000,0.00,0.00,1600.00,0.00,1600.00,100.00%,0.00
SEAGATE 500G HDD FURBISHED (Z3TGM3Q9),11240,Ssd & storage,1.000,550.00,0.000,0.00,0.00,550.00,0.00,550.00,100.00%,0.00
SEAGATE 500G HDD FURBISHED (Z3TM38F5),11184,Ssd & storage,3.000,1650.00,0.000,0.00,0.00,1650.00,1050.00,600.00,36.36%,0.00
SEAGATE 500G HDD FURBISHED (Z3TTFCRP),11097,Ssd & storage,4.000,2200.00,0.000,0.00,0.00,2200.00,1050.00,1150.00,52.27%,0.00
SEAGATE 500G HDD FURBISHED (Z4X08BT8),10174,Ssd & storage,1.000,550.00,0.000,0.00,0.00,550.00,0.00,550.00,100.00%,0.00
SEAGATE 500G HDD FURBISHED (Z4X0AMLK),10323,Ssd & storage,1.000,550.00,0.000,0.00,0.00,550.00,0.00,550.00,100.00%,0.00
SEAGATE 500G HDD FURBISHED (Z53016VL),11247,Ssd & storage,2.000,1100.00,0.000,0.00,0.00,1100.00,0.00,1100.00,100.00%,0.00
seagate 500g hdd furbished good as new 5d warranty (discount),10745,Big Letter,4.000,2200.00,0.000,0.00,0.00,2200.00,1400.00,800.00,36.36%,0.00
seagate 500g hdd furbished good as new 5d warranty (ws),10746,Big Letter,9.000,4800.00,0.000,0.00,0.00,4800.00,3150.00,1650.00,34.38%,0.00
SEAVIEW 240PRO WHITE 150W AIO LIQUID COOLER (DISCOUNT),10140,Cpu fan & rgb fans,5.000,15797.00,0.000,0.00,446.89,15350.11,9501.50,5848.61,38.10%,363.12
seaview small,10186,Casing,1.000,2200.00,0.000,0.00,0.00,2200.00,1400.00,800.00,36.36%,0.00
Seaview small,10524,Casing,1.000,2400.00,0.000,0.00,0.00,2400.00,0.00,2400.00,100.00%,0.00
SECURE UPS 1000VA (31002673724073500617),12108,"Power supply, AVR & UPS",1.000,3999.00,0.000,0.00,0.00,3999.00,0.00,3999.00,100.00%,0.00
SECURE UPS 1000VA (31002673724073500618),10971,"Power supply, AVR & UPS",2.000,5749.00,0.000,0.00,0.00,5749.00,4000.00,1749.00,30.42%,0.00
SECURE UPS 1500VA (310026735D5655600763),10972,"Power supply, AVR & UPS",1.000,3999.00,0.000,0.00,0.00,3999.00,3000.00,999.00,24.98%,0.00
secure UPS 650 va (discount),10327,"Power supply, AVR & UPS",25.000,44039.00,0.000,0.00,167.50,43871.50,30352.70,13518.80,30.81%,0.00
secure UPS 650 va (discount),10327,"Power supply, AVR & UPS",2.000,3700.00,0.000,0.00,0.00,3700.00,2632.94,1067.06,28.84%,0.00
secure UPS 650 va (ws),10420,"Power supply, AVR & UPS",2.000,1600.00,0.000,0.00,0.00,1600.00,2636.00,-1036.00,-64.75%,0.00
SECURE UPS 650VA (310026736EB112900185),10252,"Power supply, AVR & UPS",2.000,3700.00,0.000,0.00,0.00,3700.00,2756.00,944.00,25.51%,0.00
SECURE UPS 650VA (31002673E85662603165),11098,"Power supply, AVR & UPS",2.000,3700.00,0.000,0.00,0.00,3700.00,2877.71,822.29,22.22%,0.00
SECURE UPS 650VA (31002673E85662603168),10763,"Power supply, AVR & UPS",1.000,1650.00,0.000,0.00,0.00,1650.00,1378.00,272.00,16.48%,0.00
SECURE UPS 650VA (ws - sn),11099,"Power supply, AVR & UPS",1.000,1850.00,1.000,1850.00,0.00,0.00,0.00,0.00,0.00%,0.00
Service fee 150 check-up with troubleshooting,10216,No category,39.000,5869.00,0.000,0.00,25.96,5843.04,2040.00,3803.04,65.09%,13.64
Service fee assemble generic casing 350,10215,No category,5.000,1750.00,0.000,0.00,0.00,1750.00,700.00,1050.00,60.00%,0.00
SERVICES,10716,computer parts,398.000,85812.81,0.000,0.00,0.00,85812.81,0.00,85812.81,100.00%,5.00
"services installations hardware , software no free",10182,best seller,15.000,6709.00,0.000,0.00,13.80,6695.20,609.00,6086.20,90.90%,0.00
SKIHOTAR RAM 8GB DDR4 3200MHZ (SKMYZ245007Z0006),10905,Ram,2.000,2800.00,0.000,0.00,0.00,2800.00,1980.00,820.00,29.29%,0.00
SKIHOTAR RAM 8GB DDR4 3200MHZ (SKMYZ245007Z0123),11219,Ram,1.000,1400.00,0.000,0.00,0.00,1400.00,0.00,1400.00,100.00%,126.00
SKIHOTAR RAM 8GB DDR4 3200MHZ (SKMYZ245007Z0130),10904,Ram,1.000,1400.00,0.000,0.00,0.00,1400.00,990.00,410.00,29.29%,0.00
SKIHOTAR RAM 8GB DDR4 3200MHZ (SKMYZ245007Z0131),10907,Ram,1.000,1400.00,0.000,0.00,0.00,1400.00,990.00,410.00,29.29%,0.00
SKIHOTAR RAM 8GB DDR4 3200MHZ (SKMYZ245007Z0132),10906,Ram,2.000,2599.00,0.000,0.00,0.00,2599.00,1980.00,619.00,23.82%,0.00
SKIHOTAR RAM 8GB DDR4 3200MHZ (SKMYZ245007Z0135),11220,Ram,1.000,1400.00,0.000,0.00,0.00,1400.00,0.00,1400.00,100.00%,0.00
SKIHOTAR RAM 8GB DDR4 3200MHZ (SKMYZ245007Z0186),11218,Ram,1.000,1400.00,0.000,0.00,0.00,1400.00,0.00,1400.00,100.00%,126.00
SKIHOTAR RAM 8GB DDR4 3200MHZ (SKMYZ245007Z0198),11217,Ram,1.000,1361.00,0.000,0.00,0.00,1361.00,0.00,1361.00,100.00%,0.00
SKIHOTAR RAM 8GB DDR4 3200MHZ (SKMYZ245007Z0199),11216,Ram,1.000,1400.00,0.000,0.00,0.00,1400.00,0.00,1400.00,100.00%,0.00
SKIHOTAR RAM 8GB DDR4 3200MHZ (SKMYZ245007Z0202),11213,Ram,1.000,1299.00,0.000,0.00,0.00,1299.00,0.00,1299.00,100.00%,0.00
SKIHOTAR RAM 8GB DDR4 3200MHZ (SKMYZ245007Z0565),11212,Ram,1.000,1200.00,0.000,0.00,0.00,1200.00,0.00,1200.00,100.00%,0.00
SKIHOTAR RAM 8GB DDR4 3200MHZ (SKMYZ245007Z0569),10908,Ram,2.000,2900.00,0.000,0.00,0.00,2900.00,1980.00,920.00,31.72%,0.00
SKIHOTAR RAM 8GB DDR4 3200MHZ (SKMYZ245007Z0570),11215,Ram,1.000,1360.00,0.000,0.00,0.00,1360.00,0.00,1360.00,100.00%,0.00
SKIHOTAR RAM 8GB DDR4 3200MHZ (SKMYZ245007Z0572),11211,Ram,1.000,1299.00,0.000,0.00,0.00,1299.00,0.00,1299.00,100.00%,0.00
SO-DIMM RAMSTA 16GB DDR4 3200MHZ (RRS3210655A00118),10932,Ram,1.000,2700.00,0.000,0.00,0.00,2700.00,2000.00,700.00,25.93%,0.00
SO-DIMM RAMSTA 8GB DDR4 2666MHZ (RLC3370713D01770),10494,Ram,1.000,1050.00,0.000,0.00,0.00,1050.00,0.00,1050.00,100.00%,0.00
SO-DIMM SKIHOTAR 8GB DDR4 3200MHZ (SKMHK233011Z0056),10937,Ram,1.000,1350.00,0.000,0.00,0.00,1350.00,900.00,450.00,33.33%,0.00
SO-DIMM SKIHOTAR 8GB DDR4 3200MHZ (SKMHK233011Z0301),10935,Ram,1.000,1200.00,0.000,0.00,0.00,1200.00,900.00,300.00,25.00%,0.00
Sodimm 16gb ram ramsta ddr4 3200mhz,10142,Ram,3.000,8397.00,0.000,0.00,111.96,8285.04,6000.00,2285.04,27.58%,0.00
Sodimm 4gb ddr3L skihotar,10076,Ram,1.000,800.00,0.000,0.00,0.00,800.00,450.00,350.00,43.75%,0.00
Sodimm 8gb ddr3 1600mhz,10073,Ram,6.000,6069.00,0.000,0.00,0.00,6069.00,4740.00,1329.00,21.90%,0.00
Sodimm 8gb ddr4 3200mhz,10075,Ram,6.000,7950.00,0.000,0.00,0.00,7950.00,4800.00,3150.00,39.62%,0.00
Sodimm 8gb ramsta 2666mhz,10143,Ram,7.000,7599.00,0.000,0.00,0.00,7599.00,6230.00,1369.00,18.02%,0.00
sold a4tech kk 3330 bundle mouse & keyboard,10446,Keyboard & mouse,59.000,30873.00,0.000,0.00,0.00,30873.00,25203.21,5669.79,18.36%,0.00
Stand headset rgb usb,10061,Accessories,1.000,428.00,0.000,0.00,0.00,428.00,290.00,138.00,32.24%,0.00
surplus 22 LED / LCD Monitor iodata hdmi / HP Dell (cord),10450,Monitors & TV,4.000,205.00,0.000,0.00,0.00,205.00,0.00,205.00,100.00%,4.50
surplus 22 LED / LCD Monitor iodata hdmi / HP Dell (dell),10267,Monitors & TV,4.000,7330.00,0.000,0.00,0.00,7330.00,5920.00,1410.00,19.24%,0.00
surplus 22 LED / LCD Monitor iodata hdmi / HP Dell (hp),10182,Monitors & TV,40.000,75177.00,0.000,0.00,0.00,75177.00,57065.56,18111.44,24.09%,0.00
surplus 22 LED / LCD Monitor iodata hdmi / HP Dell (iodata),10153,Monitors & TV,2.000,4320.00,0.000,0.00,0.00,4320.00,2960.00,1360.00,31.48%,0.00
surplus 22 LED / LCD Monitor iodata hdmi / HP Dell (vga blue),10274,Monitors & TV,8.000,640.00,0.000,0.00,0.00,640.00,0.00,640.00,100.00%,0.00
surplus 24 LED / LCD Monitor iodata hdmi / HP (Iodata hdmi),10114,Monitors & TV,6.000,17300.00,0.000,0.00,0.00,17300.00,9465.36,7834.64,45.29%,0.00
surplus 24 LED / LCD Monitor iodata hdmi / HP (lenovo),10575,Monitors & TV,4.000,11500.00,0.000,0.00,0.00,11500.00,6310.24,5189.76,45.13%,0.00
surplus 24 LED / LCD Monitor iodata hdmi / HP (power cord),10036,Monitors & TV,6.000,279.00,0.000,0.00,0.00,279.00,0.00,279.00,100.00%,0.00
sycat 3in1 rgb,10359,No category,1.000,2075.00,0.000,0.00,0.00,2075.00,250.00,1825.00,87.95%,0.00
T-force 8gb tridentz (Ws),10708,Ram,2.000,3500.00,0.000,0.00,0.00,3500.00,2600.00,900.00,25.71%,0.00
takashi a8 7500 /19 nvision,11196,No category,1.000,8500.00,0.000,0.00,0.00,8500.00,5073.43,3426.57,40.31%,0.00
take all ram 8gb dd4/ramsta/skhtar/faspeed,10552,composite items,2.000,2100.00,0.000,0.00,0.00,2100.00,1600.00,500.00,23.81%,0.00
TEND 8 PORTS POE SWITCH TEG1109P-8-102W (DISCOUNT),10621,CCTV & camera,1.000,4500.00,0.000,0.00,0.00,4500.00,0.00,4500.00,100.00%,0.00
TENDA 4 CHANNEL FULL COLOR WIRELESS CCTV (Discount),10657,CCTV & camera,7.000,57911.00,0.000,0.00,1085.56,56825.44,45924.28,10901.16,19.18%,749.70
TENDA 4 CHANNEL FULL COLOR WIRELESS CCTV (Discount),10657,CCTV & camera,2.000,18600.00,0.000,0.00,0.00,18600.00,16527.89,2072.11,11.14%,0.00
TENDA 4 CHANNEL FULL COLOR WIRELESS CCTV (Ws),10658,CCTV & camera,9.000,75100.00,0.000,0.00,0.00,75100.00,66800.00,8300.00,11.05%,0.00
TENDA CH3 FULL-COLOR OUTDOOR CCTV 1080P (EE451010408000126),10540,CCTV & camera,1.000,1750.00,0.000,0.00,0.00,1750.00,1390.00,360.00,20.57%,0.00
TENDA CH3 FULL-COLOR OUTDOOR CCTV 1080P (EE451010408001264),10327,CCTV & camera,2.000,3500.00,0.000,0.00,0.00,3500.00,2780.00,720.00,20.57%,0.00
TENDA CH3 FULL-COLOR OUTDOOR CCTV 1080P (EE451010408001887),10010,CCTV & camera,2.000,3500.00,0.000,0.00,0.00,3500.00,2780.00,720.00,20.57%,0.00
TENDA CH3 FULL-COLOR OUTDOOR CCTV 1080P (EE451010408002139),10420,CCTV & camera,1.000,1750.00,0.000,0.00,0.00,1750.00,1390.00,360.00,20.57%,0.00
TENDA CH3 FULL-COLOR OUTDOOR CCTV 1080P (EE451010408002140),10975,CCTV & camera,1.000,1900.00,0.000,0.00,0.00,1900.00,1390.00,510.00,26.84%,0.00
TENDA CH3 FULL-COLOR OUTDOOR CCTV 1080P (EE451010408002141),11195,CCTV & camera,1.000,1800.00,0.000,0.00,0.00,1800.00,0.00,1800.00,100.00%,0.00
TENDA CH3 FULL-COLOR OUTDOOR CCTV 1080P (WS),10666,CCTV & camera,4.000,7200.00,0.000,0.00,0.00,7200.00,0.00,7200.00,100.00%,0.00
tenda CH3 outdoor wifi camera 1080p full color (discount),10201,CCTV & camera,9.000,17100.00,0.000,0.00,0.00,17100.00,12470.57,4629.43,27.07%,0.00
tenda CH3 outdoor wifi camera 1080p full color (ws),10666,CCTV & camera,9.000,15850.00,0.000,0.00,0.00,15850.00,12339.45,3510.55,22.15%,0.00
Tenda CH7 outdoor wifi camera 4mp full color,10415,CCTV & camera,5.000,12296.00,0.000,0.00,559.80,11736.20,9327.75,2408.45,20.52%,458.02
TENDA CH9-WCA FULL-COLOR WIFI 6 OUTDOOR CCTV (DISCOUNT),10459,CCTV & camera,8.000,20000.00,0.000,0.00,0.00,20000.00,0.00,20000.00,100.00%,0.00
TENDA CH9-WCA FULL-COLOR WIFI 6 OUTDOOR CCTV (EG141010441000415),11409,CCTV & camera,2.000,5000.00,0.000,0.00,0.00,5000.00,0.00,5000.00,100.00%,0.00
TENDA CH9-WCA FULL-COLOR WIFI 6 OUTDOOR CCTV (EG141010441001568),11408,CCTV & camera,1.000,2500.00,0.000,0.00,0.00,2500.00,0.00,2500.00,100.00%,0.00
TENDA CH9-WCA FULL-COLOR WIFI 6 OUTDOOR CCTV (WS),10774,CCTV & camera,2.000,4330.00,0.000,0.00,0.00,4330.00,0.00,4330.00,100.00%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (DISCOUNT),10010,CCTV & camera,7.000,8750.00,0.000,0.00,0.00,8750.00,0.00,8750.00,100.00%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (EB422210324003207),10999,CCTV & camera,1.000,1230.00,0.000,0.00,0.00,1230.00,939.00,291.00,23.66%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (EB422210324003209),11000,CCTV & camera,1.000,1250.00,0.000,0.00,0.00,1250.00,939.00,311.00,24.88%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (EB422210324004863),10995,CCTV & camera,1.000,1250.00,0.000,0.00,0.00,1250.00,939.00,311.00,24.88%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (EB422210324006883),10996,CCTV & camera,1.000,1250.00,0.000,0.00,0.00,1250.00,939.00,311.00,24.88%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (EB422210324007583),10997,CCTV & camera,1.000,1230.00,0.000,0.00,0.00,1230.00,939.00,291.00,23.66%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (EF051010417001287),10980,CCTV & camera,1.000,1250.00,0.000,0.00,0.00,1250.00,939.00,311.00,24.88%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (EF051010417001289),10993,CCTV & camera,1.000,1250.00,0.000,0.00,0.00,1250.00,939.00,311.00,24.88%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (EF051010417004881),10988,CCTV & camera,1.000,1250.00,0.000,0.00,0.00,1250.00,939.00,311.00,24.88%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (EF051010417005595),10989,CCTV & camera,1.000,1250.00,0.000,0.00,0.00,1250.00,939.00,311.00,24.88%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (EF051010417005994),10982,CCTV & camera,1.000,1250.00,0.000,0.00,0.00,1250.00,939.00,311.00,24.88%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (EF051010417006023),10990,CCTV & camera,1.000,1250.00,0.000,0.00,0.00,1250.00,939.00,311.00,24.88%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (EF051010417006027),10983,CCTV & camera,1.000,1200.00,0.000,0.00,0.00,1200.00,939.00,261.00,21.75%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (EF051010417006036),10985,CCTV & camera,1.000,1250.00,0.000,0.00,0.00,1250.00,939.00,311.00,24.88%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (EF051010417006038),10987,CCTV & camera,1.000,1250.00,0.000,0.00,0.00,1250.00,939.00,311.00,24.88%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (EF051010417006071),10981,CCTV & camera,1.000,1100.00,0.000,0.00,0.00,1100.00,939.00,161.00,14.64%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (EF051010417006073),10979,CCTV & camera,1.000,1250.00,0.000,0.00,0.00,1250.00,939.00,311.00,24.88%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (EF051010417006076),10991,CCTV & camera,1.000,1250.00,0.000,0.00,0.00,1250.00,939.00,311.00,24.88%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (EF051010417006084),10992,CCTV & camera,1.000,1100.00,0.000,0.00,0.00,1100.00,939.00,161.00,14.64%,0.00
TENDA CP3 PRO AI PAN/TILT CAMERA (WS),10113,CCTV & camera,1.000,1200.00,0.000,0.00,0.00,1200.00,0.00,1200.00,100.00%,0.00
tenda ct3 3mp 2k resolution camera (Discount),10664,CCTV & camera,1.000,1699.00,0.000,0.00,0.00,1699.00,1301.38,397.62,23.40%,0.00
tenda ct3 3mp 2k resolution camera (Discount),10664,CCTV & camera,1.000,1900.00,0.000,0.00,0.00,1900.00,1299.22,600.78,31.62%,0.00
tenda ct3 3mp 2k resolution camera (Ws),10665,CCTV & camera,5.000,8000.00,0.000,0.00,0.00,8000.00,6506.90,1493.10,18.66%,0.00
TENDA CT3 FULL-COLOR OUTDOOR CCTV 1080P (DISCOUNT),10210,CCTV & camera,3.000,5700.00,0.000,0.00,0.00,5700.00,0.00,5700.00,100.00%,0.00
TENDA CT3 FULL-COLOR OUTDOOR CCTV 1080P (EE241013419000052),11007,CCTV & camera,1.000,1465.00,0.000,0.00,0.00,1465.00,1301.00,164.00,11.19%,0.00
TENDA CT3 FULL-COLOR OUTDOOR CCTV 1080P (EE241013419000270),10216,CCTV & camera,1.000,1900.00,0.000,0.00,0.00,1900.00,1301.00,599.00,31.53%,0.00
TENDA CT3 FULL-COLOR OUTDOOR CCTV 1080P (EE241015417000218),11018,CCTV & camera,1.000,1900.00,0.000,0.00,0.00,1900.00,1301.00,599.00,31.53%,0.00
tenda CT6 camera 6mp 2k resolution,10513,CCTV & camera,2.000,3998.00,0.000,0.00,0.00,3998.00,3440.00,558.00,13.96%,0.00
Tenda ip cam cp3 PRO (Discount),10113,CCTV & camera,31.000,38515.78,0.000,0.00,732.28,37783.50,29176.91,8606.59,22.78%,559.86
Tenda ip cam cp3 PRO (Discount),10113,CCTV & camera,9.000,11250.00,0.000,0.00,0.00,11250.00,7993.13,3256.87,28.95%,0.00
Tenda ip cam cp3 PRO (Ws),10447,CCTV & camera,7.000,8250.00,0.000,0.00,0.00,8250.00,6569.99,1680.01,20.36%,0.00
tenda IT6 - PRS - 4  3mp POE bullet security ip camera (discount),10635,CCTV & camera,2.000,2000.00,0.000,0.00,0.00,2000.00,1036.00,964.00,48.20%,0.00
tenda IT7 - LRS 4mp bullet security ip camera (discount),10631,CCTV & camera,4.000,4000.00,0.000,0.00,0.00,4000.00,2080.00,1920.00,48.00%,0.00
tenda IT7 - PRS 4mp POE bullet security ip camera (discount),10633,CCTV & camera,2.000,3000.00,0.000,0.00,0.00,3000.00,1212.00,1788.00,59.60%,0.00
Tenda N301 300mbps wireless router 3x5dbi (discount),10021,New Items,17.000,10115.00,0.000,0.00,0.00,10115.00,8475.52,1639.48,16.21%,0.00
Tenda N301 300mbps wireless router 3x5dbi (ws),10779,New Items,3.000,1725.00,0.000,0.00,0.00,1725.00,1495.68,229.32,13.29%,0.00
tenda n6p-4h 4 channel POE HD NVR (discount),10619,CCTV & camera,1.000,2000.00,0.000,0.00,0.00,2000.00,1030.00,970.00,48.50%,0.00
Tenda router f6,10023,Network Accessories,3.000,2070.00,0.000,0.00,0.00,2070.00,1750.00,320.00,15.46%,0.00
tenda rx2pro dual-band gigabit wifi 6 router (discount),10767,No category,3.000,7300.00,0.000,0.00,0.00,7300.00,4766.88,2533.12,34.70%,0.00
Tenda TEG1016D 16 ports 2000 mbps speed / Gigabit switch HUB (E1046018421000066),10780,No category,1.000,3900.00,0.000,0.00,0.00,3900.00,3001.43,898.57,23.04%,0.00
tenda teg1016m 16 port gigabit,10257,Network Accessories,4.000,11089.00,1.000,2900.00,289.90,7899.10,5743.70,2155.40,27.29%,237.19
TENDA WI-FI 6 ROUTER RX2 PRO (DISCOUNT),11711,Network Accessories,2.000,4600.00,0.000,0.00,0.00,4600.00,0.00,4600.00,100.00%,0.00
Tenda wifi extender,10129,Network Accessories,1.000,669.00,0.000,0.00,0.00,669.00,550.00,119.00,17.79%,0.00
TG H310 INTEL MOTHERBOARD,10059,Motherboard,4.000,9300.00,0.000,0.00,103.74,9196.26,6000.00,3196.26,34.76%,0.00
THERMAL PASTE (BIG),10091,Accessories,46.000,4101.00,0.000,0.00,0.00,4101.00,1366.38,2734.62,66.68%,0.00
thermal paste injection (discount),10612,Accessories,112.000,2800.00,4.000,100.00,0.00,2700.00,1620.00,1080.00,40.00%,2.25
thermal paste injection (ws),10613,Accessories,12.000,260.00,0.000,0.00,0.00,260.00,150.10,109.90,42.27%,0.00
thermaltake psu 550 watts 2nd hand,10236,"Power supply, AVR & UPS",1.000,1390.00,0.000,0.00,0.00,1390.00,900.00,490.00,35.25%,0.00
THUNDEROBOT T-BOOK 15N RYZEN 7-5700U NOTEBOOK COMPUTER,12109,Big Letter,7.000,420000.00,0.000,0.00,0.00,420000.00,0.00,420000.00,100.00%,0.00
TP-LINK AC1200 DUAL BAND WIFI ROUTER,10670,Network Accessories,9.000,11350.00,0.000,0.00,0.00,11350.00,5390.58,5959.42,52.51%,0.00
TP-LINK ARCHER AX12 GIGABIT WI-FI 6 ROUTER (WS),11145,Network Accessories,2.000,4000.00,0.000,0.00,0.00,4000.00,0.00,4000.00,100.00%,0.00
TP-LINK DUAL BAND USB DONGLE AC600 (DISCOUNT),10638,computer parts,3.000,1965.00,0.000,0.00,0.00,1965.00,0.00,1965.00,100.00%,0.00
TPLINK 300MBPS WIRELESS EAP 110 OUTDOOR ANTENNA (DISCOUNT),10316,Network Accessories,8.000,12793.00,1.000,1599.00,0.00,11194.00,8805.37,2388.63,21.34%,0.00
TRANSCEND 8GB RAM DDR5 (DISCOUNT),10067,Ram,2.000,13500.00,0.000,0.00,0.00,13500.00,0.00,13500.00,100.00%,0.00
TXRUI 8GB RAM DDR3 1600MHZ (DISCOUNT),10018,Ram,8.000,7920.00,0.000,0.00,0.00,7920.00,0.00,7920.00,100.00%,0.00
TXRUI 8GB RAM DDR3 1600MHZ (TX2025AC04849),11919,Ram,1.000,790.00,0.000,0.00,0.00,790.00,0.00,790.00,100.00%,0.00
TXRUI 8GB RAM DDR3 1600MHZ (TX2025AC04851),11899,Ram,1.000,790.00,0.000,0.00,0.00,790.00,0.00,790.00,100.00%,0.00
TXRUI 8GB RAM DDR3 1600MHZ (TX2025AC04852),11885,Ram,1.000,790.00,0.000,0.00,0.00,790.00,0.00,790.00,100.00%,0.00
TXRUI 8GB RAM DDR3 1600MHZ (TX2025AC04874),11909,Ram,1.000,790.00,0.000,0.00,0.00,790.00,0.00,790.00,100.00%,0.00
TXRUI 8GB RAM DDR3 1600MHZ (TX2025AC04876),11941,Ram,1.000,790.00,0.000,0.00,0.00,790.00,0.00,790.00,100.00%,0.00
TXRUI 8GB RAM DDR3 1600MHZ (TX2025AC04877),11886,Ram,1.000,790.00,0.000,0.00,0.00,790.00,0.00,790.00,100.00%,0.00
TXRUI 8GB RAM DDR3 1600MHZ (TX2025AC04886),11895,Ram,1.000,790.00,0.000,0.00,0.00,790.00,0.00,790.00,100.00%,0.00
TXRUI 8GB RAM DDR3 1600MHZ (TX2025AC04888),11884,Ram,1.000,790.00,0.000,0.00,0.00,790.00,0.00,790.00,100.00%,0.00
TXRUI 8GB RAM DDR3 1600MHZ (TX2025AC04891),11926,Ram,1.000,750.00,0.000,0.00,0.00,750.00,0.00,750.00,100.00%,0.00
TXRUI 8GB RAM DDR3 1600MHZ (TX2025AC04901),11924,Ram,1.000,790.00,0.000,0.00,0.00,790.00,0.00,790.00,100.00%,0.00
TXRUI 8GB RAM DDR3 1600MHZ (TX2025GC04858),11958,Ram,1.000,790.00,0.000,0.00,0.00,790.00,0.00,790.00,100.00%,0.00
TXRUI 8GB RAM DDR3 1600MHZ (TX2025GC04877),11962,Ram,1.000,790.00,0.000,0.00,0.00,790.00,0.00,790.00,100.00%,0.00
TXRUI 8GB RAM DDR3 1600MHZ (XR2404A17266),11394,Ram,1.000,690.00,0.000,0.00,0.00,690.00,0.00,690.00,100.00%,0.00
TXRUI 8GB RAM DDR3 1600MHZ (XR2404A17271),11393,Ram,1.000,690.00,0.000,0.00,0.00,690.00,0.00,690.00,100.00%,0.00
